salt,temp,datetime,class
35.51955854501117,26.33396280109359,2001-03-15,EAC
35.47170470084179,26.53418558062853,2001-03-15,EAC
35.47271263336533,26.194067828166144,2001-03-15,EAC
35.476195037733255,26.14095590107967,2001-03-15,EAC
35.48535122983211,26.117092642928267,2001-03-15,EAC
35.48236022276694,26.16090618476751,2001-03-15,EAC
35.46100656920718,26.2884551563682,2001-03-15,EAC
35.43129836070677,26.430902739874323,2001-03-15,EAC
35.41543895020257,26.538410851705372,2001-03-15,EAC
35.41132897345914,26.61421837164546,2001-03-15,EAC
35.44223068353922,26.53541769043374,2001-03-15,EAC
35.454297100241746,26.469538681256598,2001-03-15,EAC
35.42521736335699,26.454026941665507,2001-03-15,EAC
35.49063378736517,26.02212059656741,2001-03-15,EAC
35.50583169229363,26.012676196336205,2001-03-15,EAC
35.511680204470935,26.025170057363354,2001-03-15,EAC
35.51184402903777,26.116468252189335,2001-03-15,EAC
35.489539145403754,26.211600247860012,2001-03-15,EAC
35.45958146619165,26.262745832007766,2001-03-15,EAC
35.44152153680927,26.299787055777507,2001-03-15,EAC
35.43540976709162,26.351230290964626,2001-03-15,EAC
35.4578294251901,26.290420654459023,2001-03-15,EAC
35.4875607722114,26.12198813345698,2001-03-15,EAC
35.45111429652235,26.188438623737344,2001-03-15,EAC
35.50713951770935,25.794139756315253,2001-03-15,EAC
35.5251958471542,25.85105763585104,2001-03-15,EAC
35.53588956388185,25.89698464163476,2001-03-15,EAC
35.53999487516672,25.98811696765222,2001-03-15,EAC
35.51527631424888,26.079832337497958,2001-03-15,EAC
35.47832713423375,26.14847170376964,2001-03-15,EAC
35.45933722637635,26.14222399592071,2001-03-15,EAC
35.46585705910012,26.090198992658102,2001-03-15,EAC
35.5167306595829,25.97399876535471,2001-03-15,EAC
35.556842047023956,25.85326353093778,2001-03-15,EAC
35.520995485932694,25.967507686495555,2001-03-15,EAC
35.52753631097925,25.5966171605667,2001-03-15,EAC
35.531850900028985,25.659546144802004,2001-03-15,EAC
35.544353498804654,25.74626428255111,2001-03-15,EAC
35.545619743334726,25.842427662805193,2001-03-15,EAC
35.51415443130156,25.93371135274972,2001-03-15,EAC
35.467095050780905,26.020367263403642,2001-03-15,EAC
35.44198208452229,26.072779225150896,2001-03-15,EAC
35.46738227534183,26.014939273059277,2001-03-15,EAC
35.54996177518112,25.90922537331633,2001-03-15,EAC
35.60659175622689,25.858478124855907,2001-03-15,EAC
35.56438098966709,26.026152656001504,2001-03-15,EAC
35.53861102357664,25.447229668922837,2001-03-15,EAC
35.53774732694716,25.52221725977601,2001-03-15,EAC
35.538167419912654,25.6275983449222,2001-03-15,EAC
35.53270153183143,25.72383703308416,2001-03-15,EAC
35.50427028800527,25.786866708202023,2001-03-15,EAC
35.46859994266795,25.78882610231973,2001-03-15,EAC
35.4528731832714,25.766600906386806,2001-03-15,EAC
35.4852522452773,25.78480633386091,2001-03-15,EAC
35.569195527116825,25.849601327067973,2001-03-15,EAC
35.613329994493625,25.918738700313572,2001-03-15,EAC
35.580852836417904,26.064326440667706,2001-03-15,EAC
35.54810869159976,25.30335820890662,2001-03-15,EAC
35.54139471785578,25.394972472692853,2001-03-15,EAC
35.53402492935167,25.5154780058765,2001-03-15,EAC
35.526965794042475,25.610601772698615,2001-03-15,EAC
35.510776652420404,25.636292807757556,2001-03-15,EAC
35.49025503379252,25.578108182840047,2001-03-15,EAC
35.48809323056581,25.497854830269983,2001-03-15,EAC
35.51997154097902,25.545370882021334,2001-03-15,EAC
35.550584616702345,25.6644192064883,2001-03-15,EAC
35.577201295045434,25.7749881898317,2001-03-15,EAC
35.56679909321235,25.912689424508567,2001-03-15,EAC
35.5655353001855,25.16914626393601,2001-03-15,EAC
35.55626971252025,25.276832223257344,2001-03-15,EAC
35.54701586713074,25.40850610766393,2001-03-15,EAC
35.538405220478104,25.51391005129855,2001-03-15,EAC
35.53149305857049,25.52785721294343,2001-03-15,EAC
35.53003556436203,25.495110861603518,2001-03-15,EAC
35.55031466238774,25.48797695205987,2001-03-15,EAC
35.57679137100207,25.4855821986836,2001-03-15,EAC
35.56017073283425,25.617930184794442,2001-03-15,EAC
35.56286611524909,25.67725647524737,2001-03-15,EAC
35.55909171045158,25.771000310523032,2001-03-15,EAC
35.58429505337797,25.060263426430065,2001-03-15,EAC
35.5785439234686,25.17793270827929,2001-03-15,EAC
35.568697648658514,25.318868355323943,2001-03-15,EAC
35.56148794735027,25.457658254339126,2001-03-15,EAC
35.55769474969004,25.536543121112,2001-03-15,EAC
35.56616237578806,25.561881776553903,2001-03-15,EAC
35.58386641958906,25.55422672710985,2001-03-15,EAC
35.60494176833841,25.48808885324859,2001-03-15,EAC
35.60899031479569,25.546858104651925,2001-03-15,EAC
35.57894991474801,25.577464148850108,2001-03-15,EAC
35.5559939186897,25.615089974703185,2001-03-15,EAC
35.2680887384657,18.572577565375667,2001-03-15,BS
35.2764627877111,18.632992649085914,2001-03-15,BS
35.295276910567765,18.691003220285978,2001-03-15,BS
35.31304360416886,18.681607843761068,2001-03-15,BS
35.31647514248637,18.562800333945063,2001-03-15,BS
35.308042306265584,18.339820500890067,2001-03-15,BS
35.297730110377856,18.06177981132205,2001-03-15,BS
35.294299271842824,17.757424754535315,2001-03-15,BS
35.30552084022683,17.46781144496701,2001-03-15,BS
35.33040904711167,17.273530556991645,2001-03-15,BS
35.36419136953735,17.258630884107113,2001-03-15,BS
35.14496403230711,17.70609606894046,2001-03-15,BS
35.15135797286945,17.70530072395771,2001-03-15,BS
35.17471284183766,17.729176085195505,2001-03-15,BS
35.196322964486605,17.705773120766917,2001-03-15,BS
35.20537122667824,17.59798961225873,2001-03-15,BS
35.211989987376185,17.426017824723576,2001-03-15,BS
35.217586313542164,17.22233918539369,2001-03-15,BS
35.222346808277976,17.023956569129957,2001-03-15,BS
35.22560061233825,16.858154722163018,2001-03-15,BS
35.23297791426381,16.75801210453511,2001-03-15,BS
35.25239380473586,16.768206930580714,2001-03-15,BS
35.038245821898826,16.94641041422515,2001-03-15,BS
35.05206871119602,16.968414711625563,2001-03-15,BS
35.07769873429235,16.992960218850417,2001-03-15,BS
35.09976713758799,16.969457543379956,2001-03-15,BS
35.110855510771664,16.868856585657202,2001-03-15,BS
35.12157587983459,16.733920785420544,2001-03-15,BS
35.13322447724912,16.61278127747387,2001-03-15,BS
35.14446222870208,16.518265164052117,2001-03-15,BS
35.14952880808421,16.433318649667825,2001-03-15,BS
35.15149257580387,16.377783585407855,2001-03-15,BS
35.158517345456296,16.376451310179657,2001-03-15,BS
34.94431268706191,16.427473235130826,2001-03-15,BS
34.971078853809495,16.47729461149652,2001-03-15,BS
35.002367667723824,16.497037065817818,2001-03-15,BS
35.02561256795915,16.463733927837012,2001-03-15,BS
35.036372335488814,16.37398988161953,2001-03-15,BS
35.044032440224846,16.257127965566774,2001-03-15,BS
35.053597010273656,16.156953736845264,2001-03-15,BS
35.06580440334901,16.08843124572569,2001-03-15,BS
35.073704835717855,16.036463645397465,2001-03-15,BS
35.07820003741901,16.0037054006426,2001-03-15,BS
35.08314350291899,15.99789851221914,2001-03-15,BS
34.86652894163468,15.977988303566015,2001-03-15,BS
34.90278636038341,16.060889253700235,2001-03-15,BS
34.94350428422571,16.12135537883171,2001-03-15,BS
34.9710018706801,16.126604356873614,2001-03-15,BS
34.98447028885887,16.06634632152018,2001-03-15,BS
34.98783406182123,15.957660694177331,2001-03-15,BS
34.99132802914572,15.845485270949428,2001-03-15,BS
34.998234675111604,15.756874496826583,2001-03-15,BS
35.006001150086014,15.686990528882939,2001-03-15,BS
35.01494575596053,15.646725060920273,2001-03-15,BS
35.025676322308655,15.638806409344168,2001-03-15,BS
34.820620389261606,15.532338362087321,2001-03-15,BS
34.86247181605085,15.633553725509463,2001-03-15,BS
34.90680310008175,15.738049515295476,2001-03-15,BS
34.93925445886788,15.803306377357949,2001-03-15,BS
34.95433757447771,15.784396685725563,2001-03-15,BS
34.95546274828089,15.684102531253862,2001-03-15,BS
34.950348493837154,15.546405260325654,2001-03-15,BS
34.94974697723373,15.41827247222,2001-03-15,BS
34.95910826723257,15.328193707695412,2001-03-15,BS
34.973751405418504,15.282389092625708,2001-03-15,BS
34.98791486045447,15.268548792081537,2001-03-15,BS
34.80312773657986,15.103004081364848,2001-03-15,BS
34.85013005935099,15.20306354472473,2001-03-15,BS
34.89566808478209,15.312716446242982,2001-03-15,BS
34.92453270019711,15.387850389151517,2001-03-15,BS
34.93649218054227,15.380825817566123,2001-03-15,BS
34.93436194735605,15.286166034172284,2001-03-15,BS
34.92241317944363,15.155874909988533,2001-03-15,BS
34.91832407983033,15.044049840498687,2001-03-15,BS
34.92682079628746,14.956551015867564,2001-03-15,BS
34.94008993409893,14.89170911537152,2001-03-15,BS
34.95328618048436,14.85433265533253,2001-03-15,BS
34.78079953596088,14.689064216274469,2001-03-15,BS
34.82691723683528,14.796950845876054,2001-03-15,BS
34.865652312854756,14.902550667264467,2001-03-15,BS
34.887112790852434,14.95926100003425,2001-03-15,BS
34.89525038212661,14.934669806557462,2001-03-15,BS
34.89549993345821,14.84920955165288,2001-03-15,BS
34.89090276475029,14.755103206111551,2001-03-15,BS
34.89232274533682,14.684854292392565,2001-03-15,BS
34.89967081521199,14.6031334913513,2001-03-15,BS
34.905833882498264,14.504944384013115,2001-03-15,BS
34.90820019780923,14.42004217377972,2001-03-15,BS
34.731553605930415,14.213357787548592,2001-03-15,BS
34.77365237326032,14.337200398167054,2001-03-15,BS
34.807444650215956,14.447150157730041,2001-03-15,BS
34.82107239627642,14.487523058058894,2001-03-15,BS
34.82569811870437,14.454553469494812,2001-03-15,BS
34.828627348607014,14.39074857626685,2001-03-15,BS
34.8304245688447,14.32784642019252,2001-03-15,BS
34.83978612857692,14.27896409634909,2001-03-15,BS
34.8483113673666,14.201699204512476,2001-03-15,BS
34.84805093637822,14.092254489081972,2001-03-15,BS
34.84301856267418,13.981115923853412,2001-03-15,BS
34.66691872741797,13.637807976673814,2001-03-15,BS
34.69433831900574,13.756090130473364,2001-03-15,BS
34.713546665995956,13.869854329585412,2001-03-15,BS
34.72408986730432,13.91371672786839,2001-03-15,BS
34.731115641339834,13.906767119923853,2001-03-15,BS
34.73593559369052,13.877613786298966,2001-03-15,BS
34.74543583286664,13.844033023082972,2001-03-15,BS
34.75998820088618,13.801947719102074,2001-03-15,BS
34.76932654509279,13.737928229289812,2001-03-15,BS
34.768861530035196,13.648312447419611,2001-03-15,BS
34.76684461869597,13.545875411241873,2001-03-15,BS
35.43123988862303,25.409393971244036,2001-04-15,EAC
35.420438350978046,25.45859729742575,2001-04-15,EAC
35.41282114533805,25.4337718343786,2001-04-15,EAC
35.423383645888975,25.367687866602402,2001-04-15,EAC
35.45203133106907,25.384552607526228,2001-04-15,EAC
35.48810006274534,25.56296867117853,2001-04-15,EAC
35.53513436947343,25.700603639875567,2001-04-15,EAC
35.5170949221787,25.7364562014083,2001-04-15,EAC
35.506158567079474,25.763943842735955,2001-04-15,EAC
35.493173352644426,25.840785801740825,2001-04-15,EAC
35.45019035397435,25.979561154958084,2001-04-15,EAC
35.472057857304755,25.349795393735032,2001-04-15,EAC
35.469104577591985,25.36339015030409,2001-04-15,EAC
35.46559589864291,25.348136408823915,2001-04-15,EAC
35.47453699962859,25.304090812527065,2001-04-15,EAC
35.49054191276109,25.32141957644252,2001-04-15,EAC
35.53098030573283,25.373272078470276,2001-04-15,EAC
35.6073384320841,25.402763790947954,2001-04-15,EAC
35.6287100770136,25.2902905076225,2001-04-15,EAC
35.61132819090502,25.33552226649623,2001-04-15,EAC
35.56854543792552,25.52532347569233,2001-04-15,EAC
35.49753716580245,25.813880363236745,2001-04-15,EAC
35.493727646490925,25.302742561455517,2001-04-15,EAC
35.49533375214802,25.286765406684346,2001-04-15,EAC
35.49938936182251,25.265612297882978,2001-04-15,EAC
35.509687952102816,25.21382687420399,2001-04-15,EAC
35.50446830805473,25.28489790177181,2001-04-15,EAC
35.51908298994647,25.416208409220612,2001-04-15,EAC
35.565829590682185,25.430927701006954,2001-04-15,EAC
35.648596219886294,25.14638683968831,2001-04-15,EAC
35.6677177241645,25.12574678854916,2001-04-15,EAC
35.610525393174626,25.38671431172707,2001-04-15,EAC
35.52521217594415,25.732887679224806,2001-04-15,EAC
35.50215558519267,25.26268789680451,2001-04-15,EAC
35.51208056280754,25.2015633520852,2001-04-15,EAC
35.512600078602155,25.170578004280248,2001-04-15,EAC
35.5225642117964,25.122326067056743,2001-04-15,EAC
35.505059308087134,25.238640059117234,2001-04-15,EAC
35.47404202226785,25.519372664351298,2001-04-15,EAC
35.46777700264516,25.66766119593607,2001-04-15,EAC
35.510876207948115,25.576034168651777,2001-04-15,EAC
35.54831794900267,25.549434113878824,2001-04-15,EAC
35.52127509051243,25.692200367646397,2001-04-15,EAC
35.45819337258006,25.90378165166439,2001-04-15,EAC
35.49026666173924,25.206880371619917,2001-04-15,EAC
35.49937997496644,25.148216610532106,2001-04-15,EAC
35.5161121781957,25.10157880547877,2001-04-15,EAC
35.52926082762484,25.10541802619194,2001-04-15,EAC
35.51926299476447,25.20322929684723,2001-04-15,EAC
35.48732481788989,25.37749043087139,2001-04-15,EAC
35.4535668328952,25.613719740738368,2001-04-15,EAC
35.4408895602207,25.833590556335146,2001-04-15,EAC
35.46877931495356,25.84011162188814,2001-04-15,EAC
35.463145083496414,25.804951009398838,2001-04-15,EAC
35.42262381050899,25.793155882603696,2001-04-15,EAC
35.48054951159024,25.103319599058437,2001-04-15,EAC
35.50036905756544,25.063454636239474,2001-04-15,EAC
35.525334271333215,25.081282436059357,2001-04-15,EAC
35.547832766748726,25.13187858461216,2001-04-15,EAC
35.550351100140375,25.164968984376245,2001-04-15,EAC
35.53488608618626,25.15718830275577,2001-04-15,EAC
35.5121218833004,25.262247354615283,2001-04-15,EAC
35.492859990322714,25.440560573499756,2001-04-15,EAC
35.505601757990824,25.475751463749216,2001-04-15,EAC
35.49596024183152,25.430969302956264,2001-04-15,EAC
35.42994975882007,25.545532778484635,2001-04-15,EAC
35.487110936081415,24.96158347419718,2001-04-15,EAC
35.51213529208751,24.96463943867518,2001-04-15,EAC
35.53983519868265,25.020462437536416,2001-04-15,EAC
35.56487220600662,25.083002542636866,2001-04-15,EAC
35.57288314074552,25.12372554481886,2001-04-15,EAC
35.560976934453045,25.13386867508355,2001-04-15,EAC
35.53398098100933,25.115548722198472,2001-04-15,EAC
35.50293145012436,25.163498477331792,2001-04-15,EAC
35.510132258776665,25.203244593003166,2001-04-15,EAC
35.50921978218082,25.191130341213977,2001-04-15,EAC
35.452296150399064,25.345784404549747,2001-04-15,EAC
35.50649952467959,24.802503669703132,2001-04-15,EAC
35.52688701815103,24.845596245682394,2001-04-15,EAC
35.54928446451559,24.911244435554323,2001-04-15,EAC
35.56701350873385,24.989236007529204,2001-04-15,EAC
35.570005332942465,25.040158784612274,2001-04-15,EAC
35.55530700110162,25.044722329872087,2001-04-15,EAC
35.52182115823668,25.008343538484855,2001-04-15,EAC
35.4931781743363,25.030610615411923,2001-04-15,EAC
35.50627980847169,25.072809976990158,2001-04-15,EAC
35.51831842711367,25.10496657157343,2001-04-15,EAC
35.476025266463196,25.265624493802303,2001-04-15,EAC
35.52469431079208,24.656947645649847,2001-04-15,EAC
35.539528881882525,24.72265490963641,2001-04-15,EAC
35.55170988969352,24.802708000640333,2001-04-15,EAC
35.560407103849656,24.881411845130074,2001-04-15,EAC
35.561931484835625,24.91469168142422,2001-04-15,EAC
35.54920531744935,24.856218001179464,2001-04-15,EAC
35.52018953396914,24.76013167314456,2001-04-15,EAC
35.50805840379806,24.80184948980753,2001-04-15,EAC
35.53610354019525,24.908248836993607,2001-04-15,EAC
35.565733764324406,24.99266883554854,2001-04-15,EAC
35.53817071924534,25.138839094749862,2001-04-15,EAC
35.55377586626743,24.495104990475742,2001-04-15,EAC
35.55654518051572,24.580355862574322,2001-04-15,EAC
35.56174194908024,24.672150912911423,2001-04-15,EAC
35.56802067593861,24.741612879421,2001-04-15,EAC
35.57264467709498,24.743858195344725,2001-04-15,EAC
35.566543131738975,24.637637299341048,2001-04-15,EAC
35.55358578663994,24.533401882956614,2001-04-15,EAC
35.55220682241931,24.606667137271234,2001-04-15,EAC
35.56061062976927,24.707805235600397,2001-04-15,EAC
35.59110409915947,24.78533669003286,2001-04-15,EAC
35.58458804729131,24.899020546303557,2001-04-15,EAC
35.59762362213959,24.323772578113285,2001-04-15,EAC
35.590637927828304,24.427152138225114,2001-04-15,EAC
35.59020929921815,24.5365211453395,2001-04-15,EAC
35.59374392294305,24.61402782261241,2001-04-15,EAC
35.603709824339596,24.602470277879153,2001-04-15,EAC
35.61439404143172,24.540681509040446,2001-04-15,EAC
35.62512104843179,24.527127659507663,2001-04-15,EAC
35.62983303082647,24.539759169485947,2001-04-15,EAC
35.60545252998293,24.70300557816476,2001-04-15,EAC
35.63341782312358,24.711250465942125,2001-04-15,EAC
35.63052947393408,24.769738760445954,2001-04-15,EAC
35.634094745062924,24.16816489751405,2001-04-15,EAC
35.62694140603529,24.288329021872695,2001-04-15,EAC
35.620577678987544,24.422085646806988,2001-04-15,EAC
35.621671429772036,24.54342152032992,2001-04-15,EAC
35.626903247877365,24.610834755440337,2001-04-15,EAC
35.64042475174706,24.613318979218164,2001-04-15,EAC
35.659498933215055,24.569374199620782,2001-04-15,EAC
35.676724015379015,24.499375790210753,2001-04-15,EAC
35.68825333774472,24.624594591515244,2001-04-15,EAC
35.67563428504373,24.66397135172803,2001-04-15,EAC
35.64379998745257,24.71176661353585,2001-04-15,EAC
35.30959533118144,17.243928918640286,2001-04-15,BS
35.31530039550729,17.24889208398559,2001-04-15,BS
35.32987916939263,17.279566629931114,2001-04-15,BS
35.34337574061088,17.27425193868534,2001-04-15,BS
35.34213154989859,17.199363931173217,2001-04-15,BS
35.3327551573487,17.067116728425262,2001-04-15,BS
35.32635735555918,16.90973654714912,2001-04-15,BS
35.32669465637866,16.72309987924448,2001-04-15,BS
35.33987173485325,16.52351395357966,2001-04-15,BS
35.364560976553925,16.400013111475335,2001-04-15,BS
35.39424017049143,16.42911116973028,2001-04-15,BS
35.18971900437772,16.400025300181458,2001-04-15,BS
35.1902312405967,16.315482500639348,2001-04-15,BS
35.20703640887984,16.296178838312137,2001-04-15,BS
35.22283424262342,16.284900709270143,2001-04-15,BS
35.23027645445432,16.252746664794703,2001-04-15,BS
35.240823307159296,16.218178361049247,2001-04-15,BS
35.253018493556816,16.16522681569887,2001-04-15,BS
35.264591254918194,16.074468375220604,2001-04-15,BS
35.274873922850084,15.97734467429628,2001-04-15,BS
35.287637842293904,15.931570644669446,2001-04-15,BS
35.307149879142045,15.972027238771316,2001-04-15,BS
35.061910744299055,15.622896950712306,2001-04-15,BS
35.068366031597826,15.588108605008511,2001-04-15,BS
35.087077617132046,15.59559102615359,2001-04-15,BS
35.105473873722275,15.612203434215417,2001-04-15,BS
35.121827464051286,15.614439901391822,2001-04-15,BS
35.14594689953359,15.62452311224813,2001-04-15,BS
35.17498970762618,15.637097395892566,2001-04-15,BS
35.200636750965145,15.631554503583889,2001-04-15,BS
35.215739520432415,15.602147407029527,2001-04-15,BS
35.22325761838083,15.581731411337433,2001-04-15,BS
35.23183068436933,15.600463124583955,2001-04-15,BS
34.943752750852454,15.143816067674058,2001-04-15,BS
34.96393465040368,15.163480375894071,2001-04-15,BS
34.98877776871912,15.178903476664463,2001-04-15,BS
35.01164990670863,15.190143431420744,2001-04-15,BS
35.03343841073961,15.194989354750001,2001-04-15,BS
35.062161765656946,15.206481592701262,2001-04-15,BS
35.09544904382601,15.227039352370388,2001-04-15,BS
35.12660221983046,15.242072311894354,2001-04-15,BS
35.14660247463098,15.23439011379386,2001-04-15,BS
35.157692496859084,15.225792158727803,2001-04-15,BS
35.164007317120046,15.238379425500948,2001-04-15,BS
34.84818263358164,14.756119753543603,2001-04-15,BS
34.88039199131622,14.812599914481286,2001-04-15,BS
34.91700062610569,14.868930985103107,2001-04-15,BS
34.945877479741284,14.906418115107869,2001-04-15,BS
34.97198510760081,14.924198089922063,2001-04-15,BS
34.99863348944502,14.925834081099582,2001-04-15,BS
35.02791986588692,14.923064701761511,2001-04-15,BS
35.0548637278997,14.91061635948167,2001-04-15,BS
35.07513032090709,14.88245575168729,2001-04-15,BS
35.09077988232141,14.867795534956498,2001-04-15,BS
35.103180588468696,14.879550540775934,2001-04-15,BS
34.792817249143475,14.382429803140099,2001-04-15,BS
34.831338895777,14.45277204860363,2001-04-15,BS
34.87307332733715,14.54265828848862,2001-04-15,BS
34.90753895194191,14.623259758344517,2001-04-15,BS
34.934868473464626,14.661143865197579,2001-04-15,BS
34.95794407747399,14.651481198282088,2001-04-15,BS
34.97658640139764,14.609126557185824,2001-04-15,BS
34.994082929032764,14.553415005434793,2001-04-15,BS
35.014063378006846,14.50936366765982,2001-04-15,BS
35.03255490814437,14.493723134805911,2001-04-15,BS
35.04624836077956,14.50146273093288,2001-04-15,BS
34.767150916489776,14.01755377320604,2001-04-15,BS
34.81197024281074,14.082165116819297,2001-04-15,BS
34.85624851777249,14.167794804516822,2001-04-15,BS
34.88722845827968,14.244602924578675,2001-04-15,BS
34.90893197785154,14.277582969919099,2001-04-15,BS
34.92394176951154,14.255986461477113,2001-04-15,BS
34.931153460442836,14.203191345135815,2001-04-15,BS
34.941964118069464,14.152200169606735,2001-04-15,BS
34.957705736869634,14.111283671883086,2001-04-15,BS
34.971693102527674,14.085138841695931,2001-04-15,BS
34.98218172655444,14.074580583890736,2001-04-15,BS
34.74222221382207,13.647391205538202,2001-04-15,BS
34.787352280236796,13.717473563350968,2001-04-15,BS
34.82697653306303,13.797759396629857,2001-04-15,BS
34.849970698596316,13.849324869306374,2001-04-15,BS
34.86350291167473,13.847723346511641,2001-04-15,BS
34.87260361376088,13.810252985420414,2001-04-15,BS
34.879279611147936,13.77428709815761,2001-04-15,BS
34.8892672168917,13.758238780799763,2001-04-15,BS
34.89993260151739,13.726380157213809,2001-04-15,BS
34.904938577392095,13.67343646565737,2001-04-15,BS
34.90447369739956,13.621528039202635,2001-04-15,BS
34.70144011738785,13.203789323246239,2001-04-15,BS
34.74154415571575,13.275611079215745,2001-04-15,BS
34.77598749363923,13.35954151627013,2001-04-15,BS
34.789345327436884,13.39584178625013,2001-04-15,BS
34.79428475729386,13.37682828413723,2001-04-15,BS
34.79893664623649,13.348591513392662,2001-04-15,BS
34.805562500289334,13.341388147925718,2001-04-15,BS
34.817906737529285,13.35041960088946,2001-04-15,BS
34.82650513471036,13.325401220280545,2001-04-15,BS
34.82474145038073,13.262737650357481,2001-04-15,BS
34.81831963926255,13.187817103188785,2001-04-15,BS
34.64748684222024,12.651399710509718,2001-04-15,BS
34.6691038717545,12.708289132809805,2001-04-15,BS
34.6882084427712,12.795241509676124,2001-04-15,BS
34.701590522367866,12.842119168389265,2001-04-15,BS
34.709487887599884,12.856827066831867,2001-04-15,BS
34.71380806899806,12.872509587929446,2001-04-15,BS
34.7229355998811,12.89875257640936,2001-04-15,BS
34.734852738242026,12.909885269671591,2001-04-15,BS
34.74063226237116,12.89063301498692,2001-04-15,BS
34.7379017645479,12.842609797688649,2001-04-15,BS
34.735076203896845,12.776180107965693,2001-04-15,BS
35.475101659171166,24.19754885489202,2001-05-15,EAC
35.45420438613492,24.25854586940826,2001-05-15,EAC
35.44694641171547,24.247930122497813,2001-05-15,EAC
35.4530275982514,24.209305423569596,2001-05-15,EAC
35.470193302433586,24.292475960193773,2001-05-15,EAC
35.46792652689414,24.644501967271037,2001-05-15,EAC
35.45016293113948,25.009767413895034,2001-05-15,EAC
35.39426233418103,25.188815449032735,2001-05-15,EAC
35.379783107319724,25.252375494965005,2001-05-15,EAC
35.371355864202464,25.321571432209822,2001-05-15,EAC
35.33035113412396,25.441792185460685,2001-05-15,EAC
35.5075734280107,24.16521416917018,2001-05-15,EAC
35.497853382096736,24.186545223667725,2001-05-15,EAC
35.49349853101599,24.177731600383392,2001-05-15,EAC
35.497800228846366,24.148121299856953,2001-05-15,EAC
35.50398552112526,24.205131567779816,2001-05-15,EAC
35.521309234754135,24.358476574711354,2001-05-15,EAC
35.5610748979729,24.53435421505121,2001-05-15,EAC
35.547190635583355,24.564164469320808,2001-05-15,EAC
35.51678551805664,24.656790617862328,2001-05-15,EAC
35.466165605854314,24.88803703765934,2001-05-15,EAC
35.39782581062087,25.16545694416083,2001-05-15,EAC
35.52116383591617,24.135071127600284,2001-05-15,EAC
35.52120637986286,24.125715843395398,2001-05-15,EAC
35.52309164831154,24.110538148556063,2001-05-15,EAC
35.53173206764242,24.063222133644988,2001-05-15,EAC
35.52411362024249,24.129396131373387,2001-05-15,EAC
35.52533800544531,24.252746138306414,2001-05-15,EAC
35.54615247673921,24.343418755472705,2001-05-15,EAC
35.60572809248654,24.21309060433244,2001-05-15,EAC
35.616301587674236,24.263458977958145,2001-05-15,EAC
35.55343234149699,24.58067078818235,2001-05-15,EAC
35.47260692938148,24.913870712045316,2001-05-15,EAC
35.52433751420421,24.09394117847023,2001-05-15,EAC
35.527894174823395,24.04724262909729,2001-05-15,EAC
35.53513712336467,24.01912075140546,2001-05-15,EAC
35.54861271031743,23.96541031153731,2001-05-15,EAC
35.53330970790652,24.062160821005538,2001-05-15,EAC
35.50184647680182,24.277861354996404,2001-05-15,EAC
35.47952837697314,24.43386179486383,2001-05-15,EAC
35.494189424447235,24.500489070904134,2001-05-15,EAC
35.52282122398309,24.568369949384596,2001-05-15,EAC
35.49370094326445,24.726697404594276,2001-05-15,EAC
35.42609981727264,24.956734579215393,2001-05-15,EAC
35.50285596182614,24.04842980677907,2001-05-15,EAC
35.51350887664018,24.000075741632532,2001-05-15,EAC
35.53381525942257,23.951524224050416,2001-05-15,EAC
35.557726248337595,23.928704983509103,2001-05-15,EAC
35.55516427165596,23.985506083204022,2001-05-15,EAC
35.52337079348917,24.129534570506475,2001-05-15,EAC
35.475454471018104,24.358700611635204,2001-05-15,EAC
35.446663442969594,24.671930727423216,2001-05-15,EAC
35.4653895244885,24.769100524590232,2001-05-15,EAC
35.449377827608835,24.779399272368998,2001-05-15,EAC
35.403800624358205,24.80264650720551,2001-05-15,EAC
35.480472759666945,23.96472954209273,2001-05-15,EAC
35.49857543036092,23.926410122255227,2001-05-15,EAC
35.53508473994127,23.945161814956965,2001-05-15,EAC
35.571042910398894,23.96998028785578,2001-05-15,EAC
35.589099883789146,23.959852770198346,2001-05-15,EAC
35.58283051901116,23.890447215384935,2001-05-15,EAC
35.55817929088837,23.99540331985788,2001-05-15,EAC
35.52282343306331,24.281828083454165,2001-05-15,EAC
35.516505769884034,24.409505055602185,2001-05-15,EAC
35.47964261876357,24.46255458640916,2001-05-15,EAC
35.403207447912706,24.611226211509653,2001-05-15,EAC
35.48526499865413,23.844848604683886,2001-05-15,EAC
35.50836380026549,23.851440185868803,2001-05-15,EAC
35.54635648774335,23.915319911463165,2001-05-15,EAC
35.581309931171766,23.972156549387915,2001-05-15,EAC
35.60829896261161,23.98787336671818,2001-05-15,EAC
35.6164272179002,23.94755209758593,2001-05-15,EAC
35.59066923194573,23.928841949960265,2001-05-15,EAC
35.53248636387798,24.077079811130428,2001-05-15,EAC
35.501728408041785,24.227126239438643,2001-05-15,EAC
35.46867605412655,24.298908044326605,2001-05-15,EAC
35.39912852249741,24.47306642982164,2001-05-15,EAC
35.50671055785112,23.703125351090605,2001-05-15,EAC
35.53046125487911,23.758422523490996,2001-05-15,EAC
35.556589481782254,23.835471045558588,2001-05-15,EAC
35.58148616095258,23.916262859376285,2001-05-15,EAC
35.606051190766834,23.946465579230697,2001-05-15,EAC
35.61974135831511,23.890622621609037,2001-05-15,EAC
35.58509165933127,23.81987734267102,2001-05-15,EAC
