lon,lat,class,datetime,seed,eta_rho,xi_rho,temp,salt
152.22525821484385,-35.640999716007336,EAC,2004-09-16 12:00:00,880735,77,125,20.92955780029297,35.63738250732422
151.7389832364214,-35.63201766824673,EAC,2004-09-16 12:00:00,880735,74,108,20.968732833862305,35.596763610839844
151.67267301209108,-35.113855701807665,EAC,2004-09-16 12:00:00,880735,85,98,20.368146896362305,35.57544708251953
151.58978523167815,-34.83312155566781,EAC,2004-09-16 12:00:00,880735,90,91,18.54241180419922,35.523746490478516
151.91028464927476,-34.59237755388789,EAC,2004-09-16 12:00:00,880735,97,99,20.760475158691406,35.58140182495117
152.14789628645846,-34.765057576529294,EAC,2004-09-16 12:00:00,880735,95,110,20.97248649597168,35.63164138793945
152.10368947023824,-35.16808011222299,EAC,2004-09-16 12:00:00,880735,86,114,21.011402130126953,35.6387825012207
151.8218710168343,-35.393625940116436,EAC,2004-09-16 12:00:00,880735,80,107,21.02075958251953,35.6199836730957
152.1147411742933,-35.780092300549974,EAC,2004-09-16 12:00:00,880735,74,123,20.84699249267578,35.63630676269531
152.31919769931181,-35.8517869986243,EAC,2004-09-16 12:00:00,880735,73,130,20.845439910888672,35.63612747192383
152.24183577092643,-36.20482917905828,EAC,2004-09-16 12:00:00,880735,65,132,20.978225708007812,35.624935150146484
152.00422413374272,-36.71591625996161,EAC,2004-09-16 12:00:00,880735,53,131,20.0489444732666,35.64476013183594
151.91028464927476,-35.977096841963935,EAC,2004-09-16 12:00:00,880735,68,118,20.994522094726562,35.609737396240234
151.7334573843939,-35.50166459977182,EAC,2004-09-16 12:00:00,880735,77,106,21.003496170043945,35.59809494018555
151.5787335276231,-35.154527396203214,EAC,2004-09-16 12:00:00,880735,83,96,19.32029151916504,35.546775817871094
151.6560954560085,-34.733275160756556,EAC,2004-09-16 12:00:00,880735,93,92,18.63483238220215,35.53651809692383
152.059482654018,-35.905515521600265,EAC,2004-09-16 12:00:00,880735,71,123,20.880126953125,35.63857650756836
151.90475879724724,-37.016536323505164,EAC,2004-09-16 12:00:00,880735,46,132,20.78363037109375,35.63713455200195
151.7389832364214,-37.21482493783168,EAC,2004-09-16 12:00:00,880735,41,129,20.82823371887207,35.63096237182617
151.47374233910008,-37.35990628664454,EAC,2004-09-16 12:00:00,880735,36,123,20.75619125366211,35.639163970947266
151.28586337016412,-37.53976888665158,EAC,2004-09-16 12:00:00,880735,31,119,20.644067764282227,35.645477294921875
151.35217359449447,-37.74542032407666,EAC,2004-09-16 12:00:00,880735,27,124,20.629629135131836,35.6494255065918
151.8163451648068,-37.845850661855884,EAC,2004-09-16 12:00:00,880735,28,139,20.691682815551758,35.655128479003906
152.18105139862362,-37.86766527402747,EAC,2004-09-16 12:00:00,880735,30,149,20.787771224975586,35.636863708496094
152.3357752553944,-37.91999399909014,EAC,2004-09-16 12:00:00,880735,30,154,20.977863311767578,35.611351013183594
152.38550792364214,-37.04300480174983,EAC,2004-09-16 12:00:00,880735,49,146,20.773595809936523,35.639591217041016
150.25805489304398,-36.68490297104078,EAC,2004-09-16 12:00:00,880735,43,72,17.966196060180664,35.54203414916992
150.2635807450715,-36.87963564945772,EAC,2004-09-16 12:00:00,880735,39,75,18.097652435302734,35.545475006103516
150.40172704575969,-36.43634661323471,EAC,2004-09-16 12:00:00,880735,49,74,17.830142974853516,35.52759552001953
150.5564509025305,-35.901039536720404,EAC,2004-09-16 12:00:00,880735,61,71,19.274179458618164,35.59487533569336
150.68907135119113,-35.55562951893571,EAC,2004-09-16 12:00:00,880735,69,71,19.127891540527344,35.59489822387695
150.88800202418213,-35.67691781098462,EAC,2004-09-16 12:00:00,880735,68,79,19.272972106933594,35.636959075927734
150.8437952079619,-35.932366114198295,EAC,2004-09-16 12:00:00,880735,62,81,19.211559295654297,35.635074615478516
150.77748498363158,-36.062015413242165,EAC,2004-09-16 12:00:00,880735,59,81,19.353721618652344,35.62621307373047
150.61723527483326,-36.17361087923932,EAC,2004-09-16 12:00:00,880735,56,77,18.266021728515625,35.57501220703125
150.53434749442036,-36.32957787117796,EAC,2004-09-16 12:00:00,880735,52,77,17.878475189208984,35.51191329956055
150.93220884040235,-35.289952884550075,EAC,2004-09-16 12:00:00,880735,77,75,18.756629943847656,35.5237922668457
150.93220884040235,-35.26739766636929,EAC,2004-09-16 12:00:00,880735,77,75,18.756629943847656,35.5237922668457
151.00404491676022,-35.18614688717914,EAC,2004-09-16 12:00:00,880735,79,76,18.809701919555664,35.52738952636719
151.11456195731077,-35.40263470017038,EAC,2004-09-16 12:00:00,880735,75,83,18.388498306274414,35.52151870727539
151.15324292150348,-35.52415439333438,EAC,2004-09-16 12:00:00,880735,73,86,18.437517166137695,35.526912689208984
151.00404491676022,-34.778674867516436,EAC,2004-09-16 12:00:00,880735,88,71,18.826316833496094,35.6021728515625
151.1366653654209,-34.85579705799524,EAC,2004-09-16 12:00:00,880735,87,76,18.906326293945312,35.604957580566406
151.44611307896244,-34.98719169530009,EAC,2004-09-16 12:00:00,880735,86,89,18.697282791137695,35.53777313232422
151.9379139094124,-35.05054825331488,EAC,2004-09-16 12:00:00,880735,88,107,20.922840118408203,35.63344192504883
152.24183577092643,-34.683306662131585,EAC,2004-09-16 12:00:00,880735,98,112,21.033950805664062,35.63466262817383
152.36340451553204,-34.51956252757093,EAC,2004-09-16 12:00:00,880735,102,114,21.06095314025879,35.63679504394531
152.36340451553204,-34.63785456932735,EAC,2004-09-16 12:00:00,880735,99,116,21.013153076171875,35.63898849487305
152.30814599525675,-34.778674867516436,EAC,2004-09-16 12:00:00,880735,96,116,20.9727725982666,35.63982009887695
