index,xtime,yEAC,yTSW,yEACr,yTSWr,xmonth
2182,2010-10-27 12:00:00,1611,113,0.9344547563805105,0.06554524361948956,10
2183,2010-10-28 12:00:00,1598,126,0.9269141531322506,0.07308584686774942,10
2184,2010-10-29 12:00:00,1572,152,0.9118329466357309,0.08816705336426914,10
2185,2010-10-30 12:00:00,1552,172,0.9002320185614849,0.09976798143851508,10
2186,2010-10-31 12:00:00,1564,160,0.9071925754060325,0.09280742459396751,10
2187,2010-11-01 12:00:00,1609,115,0.9332946635730859,0.06670533642691415,11
2188,2010-11-02 12:00:00,1603,121,0.929814385150812,0.07018561484918794,11
2189,2010-09-04 12:00:00,9,1715,0.005220417633410673,0.9947795823665894,9
2190,2010-09-05 12:00:00,28,1696,0.016241299303944315,0.9837587006960556,9
2191,2010-09-06 12:00:00,64,1660,0.037122969837587005,0.962877030162413,9
2192,2010-09-07 12:00:00,82,1642,0.04756380510440835,0.9524361948955916,9
2193,2010-09-08 12:00:00,120,1604,0.06960556844547564,0.9303944315545244,9
2194,2010-09-09 12:00:00,213,1511,0.12354988399071926,0.8764501160092807,9
2195,2010-09-10 12:00:00,259,1465,0.1502320185614849,0.8497679814385151,9
2196,2010-09-11 12:00:00,356,1368,0.20649651972157773,0.7935034802784223,9
2197,2010-09-12 12:00:00,477,1247,0.2766821345707657,0.7233178654292344,9
2198,2010-09-13 12:00:00,515,1209,0.29872389791183296,0.701276102088167,9
2199,2010-09-14 12:00:00,609,1115,0.35324825986078884,0.6467517401392111,9
2200,2010-09-15 12:00:00,634,1090,0.3677494199535963,0.6322505800464037,9
2201,2010-09-16 12:00:00,664,1060,0.3851508120649652,0.6148491879350348,9
2202,2010-09-17 12:00:00,687,1037,0.398491879350348,0.601508120649652,9
2203,2010-09-18 12:00:00,714,1010,0.41415313225058004,0.58584686774942,9
2204,2010-09-19 12:00:00,667,1057,0.38689095127610207,0.6131090487238979,9
2205,2010-09-20 12:00:00,599,1125,0.3474477958236659,0.6525522041763341,9
2206,2010-09-21 12:00:00,557,1167,0.32308584686774944,0.6769141531322506,9
2207,2010-09-22 12:00:00,617,1107,0.35788863109048724,0.6421113689095128,9
2208,2010-09-23 12:00:00,676,1048,0.39211136890951276,0.6078886310904872,9
2209,2010-09-24 12:00:00,612,1112,0.35498839907192575,0.6450116009280742,9
2210,2010-09-25 12:00:00,702,1022,0.4071925754060325,0.5928074245939675,9
2211,2010-09-26 12:00:00,979,745,0.5678654292343387,0.43213457076566125,9
2212,2010-09-27 12:00:00,1093,631,0.6339907192575406,0.3660092807424594,9
2213,2010-09-28 12:00:00,1139,585,0.6606728538283063,0.33932714617169374,9
2214,2010-09-29 12:00:00,1043,681,0.6049883990719258,0.39501160092807425,9
2215,2010-09-30 12:00:00,1073,651,0.6223897911832946,0.3776102088167053,9
2216,2010-10-01 12:00:00,1261,463,0.7314385150812065,0.2685614849187935,10
2217,2010-10-02 12:00:00,1173,551,0.6803944315545244,0.31960556844547566,10
2218,2010-10-03 12:00:00,1062,662,0.6160092807424594,0.3839907192575406,10
2219,2010-08-05 12:00:00,206,1518,0.11948955916473318,0.8805104408352669,8
2220,2010-08-06 12:00:00,219,1505,0.12703016241299303,0.872969837587007,8
2221,2010-08-07 12:00:00,207,1517,0.12006960556844548,0.8799303944315545,8
2222,2010-08-08 12:00:00,193,1531,0.11194895591647332,0.8880510440835266,8
2223,2010-08-09 12:00:00,148,1576,0.08584686774941995,0.91415313225058,8
2224,2010-08-10 12:00:00,124,1600,0.07192575406032482,0.9280742459396751,8
2225,2010-08-11 12:00:00,112,1612,0.06496519721577726,0.9350348027842227,8
