index,xtime,yEAC,yTSW,yEACr,yTSWr,xmonth
39,1994-02-09 12:00:00,473,0,1.0,0.0,2
40,1994-02-10 12:00:00,473,0,1.0,0.0,2
41,1994-02-11 12:00:00,473,0,1.0,0.0,2
42,1994-02-12 12:00:00,473,0,1.0,0.0,2
43,1994-02-13 12:00:00,473,0,1.0,0.0,2
44,1994-02-14 12:00:00,473,0,1.0,0.0,2
45,1994-02-15 12:00:00,473,0,1.0,0.0,2
46,1994-02-16 12:00:00,473,0,1.0,0.0,2
47,1994-02-17 12:00:00,473,0,1.0,0.0,2
48,1994-02-18 12:00:00,473,0,1.0,0.0,2
49,1994-02-19 12:00:00,473,0,1.0,0.0,2
50,1994-02-20 12:00:00,473,0,1.0,0.0,2
51,1994-02-21 12:00:00,473,0,1.0,0.0,2
52,1994-02-22 12:00:00,473,0,1.0,0.0,2
53,1994-02-23 12:00:00,473,0,1.0,0.0,2
54,1994-02-24 12:00:00,473,0,1.0,0.0,2
55,1994-02-25 12:00:00,473,0,1.0,0.0,2
56,1994-02-26 12:00:00,473,0,1.0,0.0,2
57,1994-02-27 12:00:00,473,0,1.0,0.0,2
58,1994-02-28 12:00:00,473,0,1.0,0.0,2
59,1994-03-01 12:00:00,473,0,1.0,0.0,3
60,1994-03-02 12:00:00,473,0,1.0,0.0,3
61,1994-03-03 12:00:00,473,0,1.0,0.0,3
62,1994-03-04 12:00:00,473,0,1.0,0.0,3
63,1994-03-05 12:00:00,473,0,1.0,0.0,3
64,1994-03-06 12:00:00,473,0,1.0,0.0,3
65,1994-03-07 12:00:00,473,0,1.0,0.0,3
66,1994-03-08 12:00:00,473,0,1.0,0.0,3
67,1994-03-09 12:00:00,473,0,1.0,0.0,3
68,1994-03-10 12:00:00,473,0,1.0,0.0,3
69,1994-03-11 12:00:00,473,0,1.0,0.0,3
70,1994-03-12 12:00:00,473,0,1.0,0.0,3
71,1994-03-13 12:00:00,473,0,1.0,0.0,3
72,1994-03-14 12:00:00,473,0,1.0,0.0,3
73,1994-03-15 12:00:00,473,0,1.0,0.0,3
74,1994-03-16 12:00:00,473,0,1.0,0.0,3
75,1994-03-17 12:00:00,473,0,1.0,0.0,3
76,1994-03-18 12:00:00,473,0,1.0,0.0,3
77,1994-03-19 12:00:00,473,0,1.0,0.0,3
78,1994-03-20 12:00:00,473,0,1.0,0.0,3
79,1994-03-21 12:00:00,473,0,1.0,0.0,3
80,1994-03-22 12:00:00,473,0,1.0,0.0,3
81,1994-03-23 12:00:00,473,0,1.0,0.0,3
82,1994-03-24 12:00:00,473,0,1.0,0.0,3
83,1994-03-25 12:00:00,473,0,1.0,0.0,3
84,1994-03-26 12:00:00,473,0,1.0,0.0,3
85,1994-03-27 12:00:00,473,0,1.0,0.0,3
86,1994-03-28 12:00:00,473,0,1.0,0.0,3
87,1994-03-29 12:00:00,473,0,1.0,0.0,3
88,1994-03-30 12:00:00,473,0,1.0,0.0,3
89,1994-03-31 12:00:00,473,0,1.0,0.0,3
90,1994-04-01 12:00:00,473,0,1.0,0.0,4
91,1994-04-02 12:00:00,473,0,1.0,0.0,4
92,1994-04-03 12:00:00,473,0,1.0,0.0,4
93,1994-04-04 12:00:00,473,0,1.0,0.0,4
94,1994-04-05 12:00:00,473,0,1.0,0.0,4
95,1994-04-06 12:00:00,473,0,1.0,0.0,4
96,1994-04-07 12:00:00,473,0,1.0,0.0,4
97,1994-04-08 12:00:00,473,0,1.0,0.0,4
98,1994-04-09 12:00:00,473,0,1.0,0.0,4
99,1994-04-10 12:00:00,473,0,1.0,0.0,4
100,1994-04-11 12:00:00,473,0,1.0,0.0,4
101,1994-04-12 12:00:00,473,0,1.0,0.0,4
102,1994-04-13 12:00:00,473,0,1.0,0.0,4
103,1994-04-14 12:00:00,473,0,1.0,0.0,4
104,1994-04-15 12:00:00,473,0,1.0,0.0,4
105,1994-04-16 12:00:00,473,0,1.0,0.0,4
106,1994-04-17 12:00:00,473,0,1.0,0.0,4
107,1994-04-18 12:00:00,473,0,1.0,0.0,4
108,1994-04-19 12:00:00,473,0,1.0,0.0,4
109,1994-04-20 12:00:00,473,0,1.0,0.0,4
110,1994-04-21 12:00:00,473,0,1.0,0.0,4
111,1994-04-22 12:00:00,473,0,1.0,0.0,4
112,1994-04-23 12:00:00,473,0,1.0,0.0,4
113,1994-04-24 12:00:00,473,0,1.0,0.0,4
114,1994-04-25 12:00:00,473,0,1.0,0.0,4
115,1994-04-26 12:00:00,473,0,1.0,0.0,4
116,1994-04-27 12:00:00,473,0,1.0,0.0,4
117,1994-04-28 12:00:00,473,0,1.0,0.0,4
118,1994-04-29 12:00:00,473,0,1.0,0.0,4
119,1994-04-30 12:00:00,473,0,1.0,0.0,4
120,1994-05-01 12:00:00,369,104,0.7801268498942917,0.21987315010570824,5
121,1994-05-02 12:00:00,362,111,0.7653276955602537,0.2346723044397463,5
122,1994-05-03 12:00:00,361,112,0.7632135306553911,0.23678646934460887,5
123,1994-05-04 12:00:00,374,99,0.7906976744186046,0.20930232558139536,5
124,1994-05-05 12:00:00,378,95,0.7991543340380549,0.20084566596194503,5
125,1994-05-06 12:00:00,382,91,0.8076109936575053,0.19238900634249473,5
126,1994-05-07 12:00:00,374,99,0.7906976744186046,0.20930232558139536,5
127,1994-05-08 12:00:00,392,81,0.828752642706131,0.17124735729386892,5
128,1994-05-09 12:00:00,393,80,0.8308668076109936,0.16913319238900634,5
129,1994-05-10 12:00:00,399,74,0.8435517970401691,0.15644820295983086,5
130,1994-05-11 12:00:00,410,63,0.8668076109936576,0.1331923890063425,5
131,1994-05-12 12:00:00,418,55,0.8837209302325582,0.11627906976744186,5
132,1994-05-13 12:00:00,415,58,0.8773784355179705,0.1226215644820296,5
133,1994-05-14 12:00:00,402,71,0.8498942917547568,0.15010570824524314,5
134,1994-05-15 12:00:00,395,78,0.8350951374207188,0.1649048625792812,5
135,1994-05-16 12:00:00,387,86,0.8181818181818182,0.18181818181818182,5
136,1994-05-17 12:00:00,360,113,0.7610993657505285,0.23890063424947147,5
137,1994-05-18 12:00:00,335,138,0.7082452431289641,0.2917547568710359,5
138,1994-05-19 12:00:00,306,167,0.6469344608879493,0.35306553911205074,5
139,1994-05-20 12:00:00,275,198,0.5813953488372093,0.4186046511627907,5
140,1994-05-21 12:00:00,260,213,0.5496828752642706,0.4503171247357294,5
141,1994-05-22 12:00:00,241,232,0.5095137420718816,0.4904862579281184,5
142,1994-05-23 12:00:00,215,258,0.45454545454545453,0.5454545454545454,5
143,1994-05-24 12:00:00,185,288,0.39112050739957716,0.6088794926004228,5
144,1994-05-25 12:00:00,84,389,0.17758985200845667,0.8224101479915433,5
145,1994-05-26 12:00:00,0,473,0.0,1.0,5
146,1994-05-27 12:00:00,0,473,0.0,1.0,5
147,1994-05-28 12:00:00,0,473,0.0,1.0,5
148,1994-05-29 12:00:00,0,473,0.0,1.0,5
149,1994-05-30 12:00:00,0,473,0.0,1.0,5
150,1994-05-31 12:00:00,0,473,0.0,1.0,5
151,1994-06-01 12:00:00,0,473,0.0,1.0,6
152,1994-06-02 12:00:00,0,473,0.0,1.0,6
153,1994-06-03 12:00:00,0,473,0.0,1.0,6
154,1994-06-04 12:00:00,0,473,0.0,1.0,6
155,1994-06-05 12:00:00,0,473,0.0,1.0,6
156,1994-06-06 12:00:00,0,473,0.0,1.0,6
157,1994-06-07 12:00:00,0,473,0.0,1.0,6
158,1994-06-08 12:00:00,0,473,0.0,1.0,6
159,1994-06-09 12:00:00,1,472,0.0021141649048625794,0.9978858350951374,6
160,1994-06-10 12:00:00,13,460,0.02748414376321353,0.9725158562367865,6
161,1994-06-11 12:00:00,30,443,0.06342494714587738,0.9365750528541226,6
162,1994-06-12 12:00:00,41,432,0.08668076109936575,0.9133192389006343,6
163,1994-06-13 12:00:00,33,440,0.06976744186046512,0.9302325581395349,6
164,1994-06-14 12:00:00,0,473,0.0,1.0,6
165,1994-06-15 12:00:00,0,473,0.0,1.0,6
166,1994-06-16 12:00:00,0,473,0.0,1.0,6
167,1994-06-17 12:00:00,0,473,0.0,1.0,6
168,1994-06-18 12:00:00,0,473,0.0,1.0,6
169,1994-06-19 12:00:00,0,473,0.0,1.0,6
170,1994-06-20 12:00:00,0,473,0.0,1.0,6
171,1994-06-21 12:00:00,0,473,0.0,1.0,6
172,1994-06-22 12:00:00,0,473,0.0,1.0,6
173,1994-06-23 12:00:00,0,473,0.0,1.0,6
174,1994-06-24 12:00:00,0,473,0.0,1.0,6
175,1994-06-25 12:00:00,0,473,0.0,1.0,6
176,1994-06-26 12:00:00,0,473,0.0,1.0,6
177,1994-06-27 12:00:00,0,473,0.0,1.0,6
178,1994-06-28 12:00:00,0,473,0.0,1.0,6
179,1994-06-29 12:00:00,0,473,0.0,1.0,6
180,1994-06-30 12:00:00,0,473,0.0,1.0,6
181,1994-07-01 12:00:00,0,473,0.0,1.0,7
182,1994-07-02 12:00:00,0,473,0.0,1.0,7
183,1994-07-03 12:00:00,0,473,0.0,1.0,7
184,1994-07-04 12:00:00,0,473,0.0,1.0,7
185,1994-07-05 12:00:00,5,468,0.010570824524312896,0.9894291754756871,7
186,1994-07-06 12:00:00,11,462,0.023255813953488372,0.9767441860465116,7
187,1994-07-07 12:00:00,12,461,0.02536997885835095,0.9746300211416491,7
188,1994-07-08 12:00:00,11,462,0.023255813953488372,0.9767441860465116,7
189,1994-07-09 12:00:00,1,472,0.0021141649048625794,0.9978858350951374,7
190,1994-07-10 12:00:00,1,472,0.0021141649048625794,0.9978858350951374,7
191,1994-07-11 12:00:00,0,473,0.0,1.0,7
192,1994-07-12 12:00:00,0,473,0.0,1.0,7
193,1994-07-13 12:00:00,0,473,0.0,1.0,7
194,1994-07-14 12:00:00,0,473,0.0,1.0,7
195,1994-07-15 12:00:00,0,473,0.0,1.0,7
196,1994-07-16 12:00:00,0,473,0.0,1.0,7
197,1994-07-17 12:00:00,0,473,0.0,1.0,7
198,1994-07-18 12:00:00,0,473,0.0,1.0,7
199,1994-07-19 12:00:00,0,473,0.0,1.0,7
200,1994-07-20 12:00:00,0,473,0.0,1.0,7
201,1994-07-21 12:00:00,0,473,0.0,1.0,7
202,1994-07-22 12:00:00,0,473,0.0,1.0,7
203,1994-07-23 12:00:00,0,473,0.0,1.0,7
204,1994-07-24 12:00:00,0,473,0.0,1.0,7
205,1994-07-25 12:00:00,0,473,0.0,1.0,7
206,1994-07-26 12:00:00,0,473,0.0,1.0,7
207,1994-07-27 12:00:00,0,473,0.0,1.0,7
208,1994-07-28 12:00:00,0,473,0.0,1.0,7
209,1994-07-29 12:00:00,0,473,0.0,1.0,7
210,1994-07-30 12:00:00,0,473,0.0,1.0,7
211,1994-07-31 12:00:00,0,473,0.0,1.0,7
212,1994-08-01 12:00:00,0,473,0.0,1.0,8
213,1994-08-02 12:00:00,0,473,0.0,1.0,8
214,1994-08-03 12:00:00,0,473,0.0,1.0,8
215,1994-08-04 12:00:00,0,473,0.0,1.0,8
216,1994-08-05 12:00:00,0,473,0.0,1.0,8
217,1994-08-06 12:00:00,0,473,0.0,1.0,8
218,1994-08-07 12:00:00,0,473,0.0,1.0,8
219,1994-08-08 12:00:00,0,473,0.0,1.0,8
220,1994-08-09 12:00:00,0,473,0.0,1.0,8
221,1994-08-10 12:00:00,0,473,0.0,1.0,8
222,1994-08-11 12:00:00,0,473,0.0,1.0,8
223,1994-08-12 12:00:00,0,473,0.0,1.0,8
224,1994-08-13 12:00:00,0,473,0.0,1.0,8
225,1994-08-14 12:00:00,0,473,0.0,1.0,8
226,1994-08-15 12:00:00,0,473,0.0,1.0,8
227,1994-08-16 12:00:00,0,473,0.0,1.0,8
228,1994-08-17 12:00:00,0,473,0.0,1.0,8
229,1994-08-18 12:00:00,0,473,0.0,1.0,8
230,1994-08-19 12:00:00,0,473,0.0,1.0,8
231,1994-08-20 12:00:00,0,473,0.0,1.0,8
232,1994-08-21 12:00:00,0,473,0.0,1.0,8
233,1994-08-22 12:00:00,0,473,0.0,1.0,8
234,1994-08-23 12:00:00,0,473,0.0,1.0,8
235,1994-08-24 12:00:00,0,473,0.0,1.0,8
236,1994-08-25 12:00:00,0,473,0.0,1.0,8
237,1994-08-26 12:00:00,0,473,0.0,1.0,8
238,1994-08-27 12:00:00,0,473,0.0,1.0,8
239,1994-08-28 12:00:00,0,473,0.0,1.0,8
240,1994-08-29 12:00:00,0,473,0.0,1.0,8
241,1994-08-30 12:00:00,0,473,0.0,1.0,8
242,1994-08-31 12:00:00,0,473,0.0,1.0,8
243,1994-09-01 12:00:00,0,473,0.0,1.0,9
244,1994-09-02 12:00:00,0,473,0.0,1.0,9
245,1994-09-03 12:00:00,0,473,0.0,1.0,9
246,1994-09-04 12:00:00,1,472,0.0021141649048625794,0.9978858350951374,9
247,1994-09-05 12:00:00,28,445,0.05919661733615222,0.9408033826638478,9
248,1994-09-06 12:00:00,55,418,0.11627906976744186,0.8837209302325582,9
249,1994-09-07 12:00:00,52,421,0.10993657505285412,0.8900634249471459,9
250,1994-09-08 12:00:00,33,440,0.06976744186046512,0.9302325581395349,9
251,1994-09-09 12:00:00,35,438,0.07399577167019028,0.9260042283298098,9
252,1994-09-10 12:00:00,33,440,0.06976744186046512,0.9302325581395349,9
253,1994-09-11 12:00:00,33,440,0.06976744186046512,0.9302325581395349,9
254,1994-09-12 12:00:00,36,437,0.07610993657505286,0.9238900634249472,9
255,1994-09-13 12:00:00,50,423,0.10570824524312897,0.8942917547568711,9
256,1994-09-14 12:00:00,60,413,0.12684989429175475,0.8731501057082452,9
257,1994-09-15 12:00:00,61,412,0.12896405919661733,0.8710359408033826,9
258,1994-09-16 12:00:00,50,423,0.10570824524312897,0.8942917547568711,9
259,1994-09-17 12:00:00,47,426,0.09936575052854123,0.9006342494714588,9
260,1994-09-18 12:00:00,17,456,0.035940803382663845,0.9640591966173362,9
261,1994-09-19 12:00:00,0,473,0.0,1.0,9
262,1994-09-20 12:00:00,0,473,0.0,1.0,9
263,1994-09-21 12:00:00,0,473,0.0,1.0,9
264,1994-09-22 12:00:00,0,473,0.0,1.0,9
265,1994-09-23 12:00:00,0,473,0.0,1.0,9
266,1994-09-24 12:00:00,0,473,0.0,1.0,9
267,1994-09-25 12:00:00,0,473,0.0,1.0,9
268,1994-09-26 12:00:00,0,473,0.0,1.0,9
269,1994-09-27 12:00:00,0,473,0.0,1.0,9
270,1994-09-28 12:00:00,0,473,0.0,1.0,9
271,1994-09-29 12:00:00,0,473,0.0,1.0,9
272,1994-09-30 12:00:00,0,473,0.0,1.0,9
273,1994-10-01 12:00:00,0,473,0.0,1.0,10
274,1994-10-02 12:00:00,0,473,0.0,1.0,10
275,1994-10-03 12:00:00,0,473,0.0,1.0,10
276,1994-10-04 12:00:00,0,473,0.0,1.0,10
277,1994-10-05 12:00:00,0,473,0.0,1.0,10
278,1994-10-06 12:00:00,0,473,0.0,1.0,10
279,1994-10-07 12:00:00,0,473,0.0,1.0,10
280,1994-10-08 12:00:00,0,473,0.0,1.0,10
281,1994-10-09 12:00:00,0,473,0.0,1.0,10
282,1994-10-10 12:00:00,0,473,0.0,1.0,10
283,1994-10-11 12:00:00,0,473,0.0,1.0,10
284,1994-10-12 12:00:00,0,473,0.0,1.0,10
285,1994-10-13 12:00:00,0,473,0.0,1.0,10
286,1994-10-14 12:00:00,0,473,0.0,1.0,10
287,1994-10-15 12:00:00,5,468,0.010570824524312896,0.9894291754756871,10
288,1994-10-16 12:00:00,7,466,0.014799154334038054,0.985200845665962,10
289,1994-10-17 12:00:00,11,462,0.023255813953488372,0.9767441860465116,10
290,1994-10-18 12:00:00,9,464,0.019027484143763214,0.9809725158562368,10
291,1994-10-19 12:00:00,2,471,0.004228329809725159,0.9957716701902748,10
292,1994-10-20 12:00:00,5,468,0.010570824524312896,0.9894291754756871,10
293,1994-10-21 12:00:00,31,442,0.06553911205073996,0.9344608879492601,10
294,1994-10-22 12:00:00,53,420,0.11205073995771671,0.8879492600422833,10
295,1994-10-23 12:00:00,68,405,0.14376321353065538,0.8562367864693446,10
296,1994-10-24 12:00:00,68,405,0.14376321353065538,0.8562367864693446,10
297,1994-10-25 12:00:00,59,414,0.12473572938689217,0.8752642706131079,10
298,1994-10-26 12:00:00,101,372,0.2135306553911205,0.7864693446088795,10
299,1994-10-27 12:00:00,158,315,0.33403805496828753,0.6659619450317125,10
